,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
411,2020-2021,23,Union Berlin,Loris Karius,GER,27,90.0,Home,Hoffenheim,Draw,2,1,2,50.0,0.6,9,18,50.0,29,3,55.2,41.8,5,40.0,41.0,9,0,0.0,0,13.0
412,2020-2021,23,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Union Berlin,Draw,0,1,0,,1.0,7,14,50.0,40,4,30.0,28.7,2,100.0,53.5,7,0,0.0,2,14.7
413,2020-2021,23,Mainz 05,Robin Zentner,GER,26,90.0,Home,Augsburg,Defeat,2,1,1,50.0,1.0,4,6,66.7,28,7,21.4,28.0,4,0.0,22.8,5,0,0.0,1,15.4
414,2020-2021,23,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Mainz 05,Win,6,0,5,100.0,0.9,8,29,27.6,32,8,62.5,47.0,11,81.8,62.5,21,3,14.3,0,13.5
415,2020-2021,23,Bayer Leverkusen,Lennart Grill,GER,22,90.0,Home,Freiburg,Defeat,3,2,1,33.3,1.9,3,7,42.9,42,7,16.7,27.9,3,0.0,22.3,10,1,10.0,1,14.9
416,2020-2021,23,Freiburg,Florian Müller,GER,23,90.0,Away,Bayer Leverkusen,Win,5,1,4,80.0,0.3,5,25,20.0,30,4,26.7,34.1,18,94.4,68.2,11,0,0.0,0,10.2
417,2020-2021,24,Schalke 04,Frederik Rønnow,DEN,28,90.0,Home,Mainz 05,Draw,2,0,2,100.0,0.2,5,20,25.0,35,8,28.6,31.9,16,62.5,43.9,15,0,0.0,1,15.4
418,2020-2021,24,Mainz 05,Robin Zentner,GER,26,90.0,Away,Schalke 04,Draw,2,0,2,100.0,0.3,7,14,50.0,30,1,46.7,39.3,2,0.0,12.0,2,1,50.0,0,25.0
419,2020-2021,24,Hertha BSC,Rune Jarstein,NOR,36,90.0,Home,Augsburg,Win,4,1,3,75.0,0.7,7,9,77.8,22,5,40.9,38.2,6,0.0,25.0,10,1,10.0,0,12.8
420,2020-2021,24,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Hertha BSC,Defeat,6,2,5,83.3,2.2,11,24,45.8,22,9,63.6,43.2,10,100.0,61.1,13,0,0.0,0,17.6
421,2020-2021,24,Freiburg,Florian Müller,GER,23,90.0,Home,RB Leipzig,Defeat,7,3,4,57.1,1.8,5,16,31.3,52,8,13.5,28.8,11,81.8,61.8,7,0,0.0,1,17.4
422,2020-2021,24,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Freiburg,Win,1,0,1,100.0,0.0,2,6,33.3,24,3,25.0,34.7,4,0.0,17.3,7,2,28.6,2,25.0
423,2020-2021,24,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Bayer Leverkusen,Defeat,5,1,4,80.0,1.8,2,3,66.7,20,4,5.0,22.1,3,66.7,59.3,7,1,14.3,1,12.3
424,2020-2021,24,Bayer Leverkusen,Lennart Grill,GER,22,90.0,Away,Mönchengladbach,Win,3,0,3,100.0,0.3,5,14,35.7,47,8,25.5,31.7,9,22.2,27.8,5,1,20.0,0,10.7
425,2020-2021,24,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Stuttgart,Draw,1,1,0,0.0,0.2,5,17,29.4,31,4,51.6,38.8,8,12.5,23.5,9,2,22.2,0,10.3
426,2020-2021,24,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Eintracht Frankfurt,Draw,7,1,6,85.7,1.8,4,11,36.4,27,7,33.3,34.8,5,40.0,29.8,11,0,0.0,1,17.3
427,2020-2021,24,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Wolfsburg,Win,6,1,5,83.3,2.2,7,23,30.4,29,5,55.2,44.6,9,77.8,50.7,18,1,5.6,0,8.0
428,2020-2021,24,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Hoffenheim,Defeat,4,2,2,50.0,1.6,2,9,22.2,27,2,29.6,34.1,5,20.0,26.8,10,0,0.0,2,25.2
429,2020-2021,24,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Dortmund,Win,3,2,1,33.3,0.9,3,4,75.0,27,3,14.8,25.8,1,0.0,13.0,2,0,0.0,0,11.5
430,2020-2021,24,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Bayern Munich,Defeat,8,4,5,62.5,3.8,9,18,50.0,20,5,50.0,39.3,16,50.0,39.6,14,0,0.0,0,10.3
431,2020-2021,24,Köln,Timo Horn,GER,27,90.0,Home,Werder Bremen,Draw,5,1,4,80.0,1.0,5,12,41.7,29,4,37.9,36.2,4,25.0,39.5,10,0,0.0,1,18.8
432,2020-2021,24,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Köln,Draw,4,1,3,75.0,1.5,9,22,40.9,16,3,81.3,53.1,14,64.3,49.0,24,0,0.0,0,9.5
433,2020-2021,24,Arminia,Stefan Ortega,GER,28,90.0,Home,Union Berlin,Draw,3,0,3,100.0,0.9,14,28,50.0,54,6,42.6,40.2,6,83.3,62.2,10,1,10.0,1,12.9
434,2020-2021,24,Union Berlin,Andreas Luthe,GER,33,90.0,Away,Arminia,Draw,2,0,2,100.0,0.3,3,8,37.5,34,6,20.6,28.7,1,100.0,64.0,7,0,0.0,1,14.7
435,2020-2021,20,Arminia,Stefan Ortega,GER,28,90.0,Home,Werder Bremen,Defeat,2,2,0,0.0,1.6,13,25,52.0,60,5,41.7,39.6,4,0.0,21.5,6,1,16.7,1,19.0
436,2020-2021,20,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Arminia,Win,8,0,8,100.0,1.4,7,18,38.9,16,4,62.5,44.4,16,50.0,42.9,10,0,0.0,1,15.3
437,2020-2021,25,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Mönchengladbach,Win,7,1,6,85.7,1.3,8,27,29.6,46,8,41.3,38.5,16,50.0,46.3,13,1,7.7,1,16.0
438,2020-2021,25,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Augsburg,Defeat,3,3,0,0.0,1.9,3,5,60.0,30,4,13.3,26.0,8,12.5,20.3,2,0,0.0,0,14.6
439,2020-2021,25,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Bayern Munich,Defeat,5,3,2,40.0,1.8,11,21,52.4,33,7,51.5,39.3,12,33.3,34.1,17,0,0.0,0,9.6
440,2020-2021,25,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Werder Bremen,Win,4,1,3,75.0,0.9,5,6,83.3,21,5,28.6,30.8,3,0.0,30.0,4,0,0.0,0,8.0
441,2020-2021,25,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Schalke 04,Win,1,0,1,100.0,0.1,7,16,43.8,40,5,32.5,36.5,5,60.0,44.0,5,0,0.0,2,19.8
442,2020-2021,25,Schalke 04,Frederik Rønnow,DEN,28,90.0,Away,Wolfsburg,Defeat,7,5,3,28.6,1.9,6,17,35.3,38,10,39.5,31.8,7,28.6,32.6,5,1,20.0,1,13.4
443,2020-2021,25,Mainz 05,Robin Zentner,GER,26,90.0,Home,Freiburg,Win,2,0,2,100.0,0.2,5,14,35.7,34,7,38.2,39.1,5,20.0,30.0,9,3,33.3,0,13.5
444,2020-2021,25,Freiburg,Florian Müller,GER,23,90.0,Away,Mainz 05,Defeat,7,1,6,85.7,1.8,4,20,20.0,51,6,29.4,32.8,6,83.3,62.7,7,0,0.0,3,17.8
445,2020-2021,25,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Köln,Win,4,1,4,100.0,1.2,9,22,40.9,27,4,70.4,49.6,3,100.0,62.3,10,3,30.0,0,13.0
446,2020-2021,25,Köln,Timo Horn,GER,27,90.0,Away,Union Berlin,Defeat,6,2,5,83.3,2.4,3,10,30.0,33,2,30.3,34.5,3,0.0,21.7,10,0,0.0,0,8.0
447,2020-2021,25,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Hertha BSC,Win,0,0,0,,0.0,5,7,71.4,22,5,22.7,28.9,5,40.0,37.4,6,1,16.7,0,16.0
448,2020-2021,25,Hertha BSC,Rune Jarstein,NOR,36,90.0,Away,Dortmund,Defeat,4,2,2,50.0,1.4,6,13,46.2,21,5,38.1,36.0,11,45.5,39.1,7,1,14.3,0,11.7
449,2020-2021,25,Bayer Leverkusen,Lennart Grill,GER,22,90.0,Home,Arminia,Defeat,6,2,4,66.7,2.1,1,2,50.0,24,6,8.3,21.3,8,0.0,18.5,6,0,0.0,1,17.2
450,2020-2021,25,Arminia,Stefan Ortega,GER,28,90.0,Away,Bayer Leverkusen,Win,5,1,4,80.0,1.2,24,40,60.0,39,2,71.8,51.9,12,100.0,67.2,16,3,18.8,1,10.9
451,2020-2021,25,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Eintracht Frankfurt,Draw,2,1,1,50.0,1.8,2,8,25.0,29,3,24.1,33.1,6,16.7,24.7,7,0,0.0,1,26.7
452,2020-2021,25,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,RB Leipzig,Draw,8,1,7,87.5,1.5,11,32,34.4,45,9,60.0,42.6,6,83.3,65.5,10,1,10.0,3,15.8
453,2020-2021,25,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Hoffenheim,Win,5,0,5,100.0,0.4,9,11,81.8,30,9,33.3,30.9,11,9.1,19.7,17,2,11.8,0,14.0
454,2020-2021,25,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Stuttgart,Defeat,4,2,3,50.0,0.8,10,21,47.6,49,10,36.7,31.8,6,50.0,36.5,7,2,28.6,3,18.2
455,2020-2021,26,Arminia,Stefan Ortega,GER,28,90.0,Home,RB Leipzig,Defeat,7,1,5,85.7,1.5,18,37,48.6,30,1,90.0,59.7,11,90.9,65.1,5,0,0.0,0,11.9
456,2020-2021,26,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Arminia,Win,0,0,0,,0.0,3,3,100.0,27,6,11.1,24.3,4,0.0,26.8,4,0,0.0,3,20.1
457,2020-2021,26,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Union Berlin,Win,6,2,4,66.7,2.2,7,22,31.8,32,6,43.8,38.4,10,80.0,63.8,17,1,5.9,0,17.2
458,2020-2021,26,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Eintracht Frankfurt,Defeat,5,5,1,0.0,2.3,5,14,35.7,35,4,28.6,30.2,6,66.7,42.0,9,2,22.2,2,24.7
459,2020-2021,26,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Stuttgart,Win,5,0,5,100.0,0.7,9,27,33.3,45,8,55.6,42.3,6,33.3,36.3,14,1,7.1,1,20.2
460,2020-2021,26,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Bayern Munich,Defeat,7,4,3,42.9,2.8,1,2,50.0,20,7,10.0,22.0,7,0.0,15.7,6,0,0.0,2,17.0
461,2020-2021,26,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Wolfsburg,Defeat,3,2,2,33.3,0.4,12,19,63.2,27,0,55.6,40.5,9,44.4,39.3,12,3,25.0,0,21.0
462,2020-2021,26,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Werder Bremen,Win,4,1,3,75.0,1.6,8,23,34.8,36,4,50.0,39.0,6,83.3,57.8,6,0,0.0,0,11.7
463,2020-2021,26,Köln,Timo Horn,GER,27,90.0,Home,Dortmund,Draw,4,2,2,50.0,1.3,8,19,42.1,27,4,51.9,39.5,8,62.5,48.9,10,1,10.0,0,10.4
464,2020-2021,26,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Köln,Draw,1,2,0,0.0,1.4,3,5,60.0,25,4,16.0,28.1,5,20.0,24.6,8,1,12.5,1,14.2
465,2020-2021,26,Schalke 04,Frederik Rønnow,DEN,28,90.0,Home,Mönchengladbach,Defeat,7,3,5,57.1,2.7,6,20,30.0,16,2,56.3,41.1,13,84.6,53.7,8,0,0.0,2,19.4
466,2020-2021,26,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Schalke 04,Win,1,0,1,100.0,0.0,9,11,81.8,37,4,29.7,31.2,3,0.0,16.3,5,2,40.0,1,25.0
467,2020-2021,26,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Mainz 05,Defeat,7,2,5,71.4,2.4,4,15,26.7,47,7,27.7,33.0,6,33.3,36.8,9,0,0.0,1,12.3
468,2020-2021,26,Mainz 05,Robin Zentner,GER,26,90.0,Away,Hoffenheim,Win,2,1,1,50.0,0.8,3,21,14.3,26,7,61.5,47.7,8,62.5,52.8,10,3,30.0,0,11.2
469,2020-2021,26,Hertha BSC,Rune Jarstein,NOR,36,90.0,Home,Bayer Leverkusen,Win,1,0,1,100.0,0.5,17,29,58.6,16,0,100.0,65.0,14,92.9,62.5,14,1,7.1,0,5.5
470,2020-2021,26,Bayer Leverkusen,Lennart Grill,GER,22,90.0,Away,Hertha BSC,Defeat,8,3,5,62.5,2.0,1,2,50.0,23,5,8.7,23.5,5,0.0,18.0,2,1,50.0,2,17.9
471,2020-2021,26,Freiburg,Florian Müller,GER,23,90.0,Home,Augsburg,Win,7,0,7,100.0,1.9,14,28,50.0,42,4,42.9,39.6,11,90.9,69.4,9,1,11.1,1,26.3
472,2020-2021,26,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Freiburg,Defeat,5,2,3,60.0,1.9,8,17,47.1,24,3,54.2,44.6,8,50.0,39.1,12,1,8.3,2,21.4
473,2020-2021,27,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Köln,Win,1,0,1,100.0,0.0,8,15,53.3,30,3,23.3,30.6,10,80.0,57.4,11,0,0.0,1,19.5
474,2020-2021,27,Köln,Timo Horn,GER,27,90.0,Away,Wolfsburg,Defeat,5,1,4,80.0,0.9,5,15,33.3,32,5,40.6,38.6,8,25.0,26.1,14,0,0.0,0,10.2
475,2020-2021,27,Mainz 05,Robin Zentner,GER,26,90.0,Home,Arminia,Draw,2,1,1,50.0,0.5,5,10,50.0,20,8,45.0,39.8,9,11.1,23.2,7,0,0.0,1,18.7
476,2020-2021,27,Arminia,Stefan Ortega,GER,28,90.0,Away,Mainz 05,Draw,3,1,3,100.0,1.2,16,41,39.0,58,2,62.1,52.3,8,62.5,53.3,8,2,25.0,3,19.2
477,2020-2021,27,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Hoffenheim,Win,5,1,4,80.0,1.6,12,27,44.4,36,7,52.8,42.4,14,57.1,48.5,16,0,0.0,0,9.8
478,2020-2021,27,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Augsburg,Defeat,2,2,0,0.0,1.4,3,7,42.9,37,6,16.2,23.6,5,20.0,25.2,3,0,0.0,2,19.0
479,2020-2021,27,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Schalke 04,Win,2,1,1,50.0,0.4,9,20,45.0,48,7,37.5,37.3,5,40.0,37.2,10,1,10.0,2,15.3
480,2020-2021,27,Schalke 04,Frederik Rønnow,DEN,28,90.0,Away,Bayer Leverkusen,Defeat,3,2,1,33.3,1.2,3,10,30.0,21,3,38.1,34.1,6,33.3,32.0,7,1,14.3,0,10.4
481,2020-2021,27,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Eintracht Frankfurt,Defeat,3,2,2,33.3,1.5,7,15,46.7,31,4,32.3,35.3,10,50.0,45.3,8,0,0.0,0,12.7
482,2020-2021,27,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Dortmund,Win,5,1,4,80.0,1.2,7,23,30.4,30,6,56.7,40.5,13,46.2,39.1,10,0,0.0,1,15.5
483,2020-2021,27,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Bayern Munich,Defeat,5,1,4,80.0,0.7,4,8,50.0,32,4,25.0,31.9,8,0.0,19.9,2,0,0.0,3,21.2
484,2020-2021,27,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,RB Leipzig,Win,2,0,2,100.0,0.1,12,22,54.5,47,4,38.3,38.4,11,36.4,36.5,11,1,9.1,0,9.7
485,2020-2021,27,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Freiburg,Win,4,1,3,75.0,1.9,7,18,38.9,33,3,45.5,35.6,6,50.0,42.3,12,1,8.3,0,11.3
486,2020-2021,27,Freiburg,Florian Müller,GER,23,90.0,Away,Mönchengladbach,Defeat,6,2,4,66.7,1.7,5,13,38.5,46,11,21.7,30.9,7,42.9,40.7,7,0,0.0,1,15.4
487,2020-2021,27,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Werder Bremen,Win,2,0,2,100.0,0.0,3,7,42.9,30,9,16.7,26.3,10,20.0,27.8,7,1,14.3,1,12.9
488,2020-2021,27,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Stuttgart,Defeat,3,1,3,66.7,0.1,7,19,36.8,30,9,43.3,36.4,10,60.0,41.7,10,1,10.0,2,14.8
489,2020-2021,27,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Hertha BSC,Draw,0,1,0,,1.0,3,8,37.5,23,2,26.1,31.1,4,50.0,38.3,3,0,0.0,0,17.7
490,2020-2021,27,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Union Berlin,Draw,3,1,2,66.7,0.6,8,18,44.4,31,9,35.5,35.6,8,87.5,63.9,13,0,0.0,0,12.3
491,2020-2021,28,Arminia,Stefan Ortega,GER,28,90.0,Home,Freiburg,Win,1,0,1,100.0,0.1,11,25,44.0,45,1,40.0,39.6,8,87.5,64.1,7,0,0.0,2,23.0
492,2020-2021,28,Freiburg,Florian Müller,GER,23,90.0,Away,Arminia,Defeat,3,1,3,66.7,0.2,8,21,38.1,49,7,38.8,36.1,10,20.0,30.1,11,1,9.1,0,10.5
493,2020-2021,28,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,RB Leipzig,Defeat,4,4,0,0.0,1.9,6,12,50.0,27,3,40.7,38.4,5,20.0,27.2,3,0,0.0,1,18.2
494,2020-2021,28,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Werder Bremen,Win,1,1,1,100.0,0.5,5,8,62.5,38,6,15.8,26.4,11,18.2,27.0,7,1,14.3,1,17.2
495,2020-2021,28,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Wolfsburg,Win,7,3,5,57.1,1.3,13,25,52.0,25,1,72.0,48.0,12,58.3,42.6,10,0,0.0,0,12.0
496,2020-2021,28,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Eintracht Frankfurt,Defeat,5,4,1,20.0,2.9,5,18,27.8,37,10,40.5,40.4,4,75.0,64.3,10,2,20.0,2,15.2
497,2020-2021,28,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Union Berlin,Draw,2,1,1,50.0,1.1,4,8,50.0,28,5,28.6,31.2,5,0.0,13.4,10,0,0.0,1,22.3
498,2020-2021,28,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Bayern Munich,Draw,2,1,1,50.0,1.0,10,20,50.0,42,3,35.7,34.1,13,38.5,34.0,5,0,0.0,0,11.0
499,2020-2021,28,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Mönchengladbach,Draw,3,2,2,66.7,2.1,3,3,100.0,15,4,6.7,23.5,3,66.7,33.3,4,0,0.0,1,23.7
500,2020-2021,28,Mönchengladbach,Yann Sommer,SUI,32,12.0,Away,Hertha BSC,Draw,1,0,1,100.0,0.0,0,1,0.0,7,2,14.3,24.9,0,,,1,0,0.0,1,22.0
501,2020-2021,28,Mönchengladbach,Tobias Sippel,GER,33,74.0,Away,Hertha BSC,Draw,7,2,5,71.4,1.5,9,23,39.1,22,2,59.1,45.9,12,83.3,60.3,20,1,5.0,0,12.9
502,2020-2021,28,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Dortmund,Defeat,7,3,4,57.1,1.7,5,12,41.7,30,8,30.0,28.9,9,33.3,28.3,6,0,0.0,0,13.0
503,2020-2021,28,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Stuttgart,Win,3,2,1,33.3,1.3,8,18,44.4,36,11,33.3,33.5,11,54.5,43.0,7,0,0.0,0,14.4
504,2020-2021,28,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Augsburg,Win,4,0,4,100.0,0.3,12,21,57.1,42,4,40.5,37.2,8,50.0,38.3,10,1,10.0,1,17.0
505,2020-2021,28,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Schalke 04,Defeat,2,1,1,50.0,0.6,3,6,50.0,26,4,11.5,25.5,4,75.0,51.8,4,1,25.0,1,14.2
506,2020-2021,28,Köln,Timo Horn,GER,27,90.0,Home,Mainz 05,Defeat,5,3,2,40.0,2.2,9,14,64.3,40,5,32.5,36.7,4,25.0,25.5,5,0,0.0,4,25.8
507,2020-2021,28,Mainz 05,Robin Zentner,GER,26,90.0,Away,Köln,Win,3,2,1,66.7,1.8,8,21,38.1,25,5,52.0,47.4,10,80.0,61.8,17,0,0.0,0,14.7
508,2020-2021,28,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Bayer Leverkusen,Draw,3,0,3,100.0,0.7,5,12,41.7,60,7,20.0,27.7,2,0.0,8.5,3,1,33.3,0,13.9
509,2020-2021,28,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Hoffenheim,Draw,0,0,0,,0.0,9,13,69.2,37,5,35.1,35.8,3,0.0,14.0,12,2,16.7,2,16.8
510,2020-2021,29,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Hoffenheim,Draw,0,0,0,,0.0,6,12,50.0,40,5,27.5,27.0,6,16.7,26.7,6,1,16.7,3,22.3
511,2020-2021,29,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,RB Leipzig,Draw,2,0,2,100.0,0.2,12,20,60.0,42,5,42.9,39.9,11,18.2,23.5,11,1,9.1,2,16.0
512,2020-2021,29,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Arminia,Draw,1,0,1,100.0,0.2,5,20,25.0,34,7,47.1,38.4,7,57.1,47.9,7,0,0.0,2,17.7
513,2020-2021,29,Arminia,Stefan Ortega,GER,28,90.0,Away,Augsburg,Draw,2,0,2,100.0,0.4,13,33,39.4,84,5,39.3,36.6,5,0.0,18.6,13,3,23.1,2,17.6
514,2020-2021,29,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Bayern Munich,Defeat,7,3,4,57.1,1.5,7,15,46.7,38,6,28.9,31.1,8,50.0,45.8,6,0,0.0,2,18.2
